time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2016-04-28,0.0,17.8,10.4,14.7,17.6,8.7,13.6,2016-04-28T06:05,2016-04-28T19:57,0.0,0.0,0.0,0.0,11.8,22.0,199.0,25.89,3.95
2016-04-29,3.0,18.9,9.9,14.6,16.8,8.2,12.5,2016-04-29T06:04,2016-04-29T19:58,0.0,0.0,0.0,0.0,15.3,24.5,65.0,18.15,3.5
2016-04-30,1.0,17.2,11.8,14.0,15.5,9.0,11.6,2016-04-30T06:02,2016-04-30T19:59,0.0,0.0,0.0,0.0,22.8,35.6,44.0,25.79,3.91
2016-05-01,2.0,17.2,11.5,13.8,15.5,8.3,10.7,2016-05-01T06:01,2016-05-01T20:00,0.0,0.0,0.0,0.0,26.0,42.5,50.0,23.54,3.74
2016-05-02,51.0,17.1,12.0,14.4,18.2,9.2,13.2,2016-05-02T06:00,2016-05-02T20:01,0.6,0.6,0.0,2.0,19.4,36.0,37.0,20.61,3.23
2016-05-03,55.0,19.8,12.6,15.4,19.6,11.9,14.7,2016-05-03T05:59,2016-05-03T20:03,4.5,4.5,0.0,11.0,16.5,34.6,186.0,17.11,2.84
2016-05-04,61.0,16.7,11.8,14.0,15.6,10.5,12.7,2016-05-04T05:57,2016-05-04T20:04,4.8,4.8,0.0,8.0,19.9,32.4,230.0,20.47,2.81
2016-05-05,55.0,15.3,11.6,12.9,14.4,10.0,11.6,2016-05-05T05:56,2016-05-05T20:05,8.3,8.3,0.0,19.0,15.8,28.8,283.0,12.84,1.93
2016-05-06,51.0,16.0,11.6,13.5,15.5,10.3,12.3,2016-05-06T05:55,2016-05-06T20:06,0.9,0.9,0.0,6.0,15.1,27.7,355.0,18.51,2.62
2016-05-07,3.0,17.2,10.0,14.0,17.4,9.1,13.4,2016-05-07T05:54,2016-05-07T20:07,0.0,0.0,0.0,0.0,13.7,21.6,32.0,22.18,3.49
2016-05-08,0.0,18.9,11.6,15.5,21.1,10.8,15.4,2016-05-08T05:53,2016-05-08T20:08,0.0,0.0,0.0,0.0,16.1,21.6,57.0,26.11,4.23
2016-05-09,3.0,19.5,12.9,15.6,20.4,12.1,15.0,2016-05-09T05:52,2016-05-09T20:09,0.0,0.0,0.0,0.0,18.8,29.9,28.0,25.14,3.8
2016-05-10,3.0,18.0,13.2,15.1,18.0,12.1,14.2,2016-05-10T05:50,2016-05-10T20:10,0.0,0.0,0.0,0.0,14.8,24.1,15.0,20.58,3.29
2016-05-11,3.0,18.7,12.0,15.3,19.8,11.2,15.3,2016-05-11T05:49,2016-05-11T20:11,0.0,0.0,0.0,0.0,8.1,16.2,39.0,21.32,3.42
2016-05-12,51.0,22.1,14.5,18.6,22.8,14.1,18.6,2016-05-12T05:48,2016-05-12T20:12,0.2,0.2,0.0,1.0,15.3,24.5,181.0,21.1,3.87
2016-05-13,51.0,23.7,18.7,20.9,25.0,16.9,20.3,2016-05-13T05:47,2016-05-13T20:13,0.1,0.1,0.0,1.0,26.9,46.1,225.0,21.78,4.65
2016-05-14,0.0,23.9,19.1,21.3,23.3,18.1,20.0,2016-05-14T05:46,2016-05-14T20:14,0.0,0.0,0.0,0.0,26.0,40.3,226.0,27.2,5.74
2016-05-15,53.0,23.3,18.2,20.8,23.6,16.2,19.9,2016-05-15T05:45,2016-05-15T20:15,1.1,1.1,0.0,3.0,25.3,37.4,231.0,26.38,5.46
2016-05-16,1.0,22.0,17.6,19.7,22.4,16.4,19.4,2016-05-16T05:44,2016-05-16T20:16,0.0,0.0,0.0,0.0,19.7,31.3,218.0,25.48,4.64
2016-05-17,51.0,17.9,14.3,16.2,17.4,12.1,14.4,2016-05-17T05:44,2016-05-17T20:17,0.1,0.1,0.0,1.0,19.7,32.8,17.0,14.19,2.79
2016-05-18,2.0,18.5,13.3,15.8,16.3,11.6,13.7,2016-05-18T05:43,2016-05-18T20:18,0.0,0.0,0.0,0.0,16.8,29.5,34.0,21.92,3.95
2016-05-19,1.0,20.0,11.7,16.5,18.2,10.1,15.0,2016-05-19T05:42,2016-05-19T20:19,0.0,0.0,0.0,0.0,15.3,25.2,213.0,22.55,4.01
2016-05-20,1.0,22.4,12.9,18.4,23.0,11.4,17.4,2016-05-20T05:41,2016-05-20T20:19,0.0,0.0,0.0,0.0,17.7,25.6,147.0,26.36,5.07
2016-05-21,51.0,22.6,16.6,18.9,20.5,15.0,17.2,2016-05-21T05:40,2016-05-21T20:20,0.2,0.2,0.0,2.0,22.0,36.7,57.0,16.1,4.0
2016-05-22,53.0,18.5,15.8,16.9,15.8,13.3,14.4,2016-05-22T05:40,2016-05-22T20:21,7.2,7.2,0.0,19.0,31.5,54.0,37.0,13.94,2.79
2016-05-23,51.0,20.6,14.3,17.6,20.8,13.5,17.0,2016-05-23T05:39,2016-05-23T20:22,0.5,0.5,0.0,3.0,17.3,31.3,280.0,22.08,3.99
2016-05-24,1.0,23.0,16.5,19.8,21.9,15.9,19.0,2016-05-24T05:38,2016-05-24T20:23,0.0,0.0,0.0,0.0,17.4,28.8,190.0,24.69,4.82
2016-05-25,51.0,20.6,17.5,19.2,19.1,15.7,17.4,2016-05-25T05:37,2016-05-25T20:24,1.4,1.4,0.0,5.0,25.2,43.2,244.0,22.33,4.58
2016-05-26,61.0,19.1,15.5,17.6,19.2,13.4,16.3,2016-05-26T05:37,2016-05-26T20:25,7.5,7.5,0.0,12.0,25.6,35.6,258.0,19.77,3.82
2016-05-27,61.0,18.0,14.6,16.4,17.6,13.0,15.7,2016-05-27T05:36,2016-05-27T20:26,14.0,14.0,0.0,20.0,17.3,31.7,317.0,14.24,2.36
2016-05-28,2.0,20.5,14.8,17.6,21.7,14.5,17.7,2016-05-28T05:36,2016-05-28T20:27,0.0,0.0,0.0,0.0,11.8,19.4,343.0,22.32,3.77
2016-05-29,1.0,22.8,16.6,19.8,23.9,16.5,20.1,2016-05-29T05:35,2016-05-29T20:27,0.0,0.0,0.0,0.0,18.0,29.2,218.0,25.76,4.41
2016-05-30,1.0,25.1,17.2,21.8,26.5,17.6,22.5,2016-05-30T05:35,2016-05-30T20:28,0.0,0.0,0.0,0.0,16.9,27.7,210.0,27.35,5.21
2016-05-31,1.0,26.0,20.1,23.0,27.1,20.1,23.8,2016-05-31T05:34,2016-05-31T20:29,0.0,0.0,0.0,0.0,16.1,27.4,231.0,27.74,5.56
2016-06-01,1.0,24.4,19.0,22.1,28.5,21.1,24.4,2016-06-01T05:34,2016-06-01T20:30,0.0,0.0,0.0,0.0,10.4,21.6,232.0,24.68,4.45
2016-06-02,1.0,27.5,19.8,23.5,28.3,21.5,24.7,2016-06-02T05:33,2016-06-02T20:30,0.0,0.0,0.0,0.0,17.2,31.0,209.0,26.38,5.4
2016-06-03,1.0,25.0,17.9,21.4,25.8,19.5,22.6,2016-06-03T05:33,2016-06-03T20:31,0.0,0.0,0.0,0.0,23.9,28.1,9.0,22.11,4.13
2016-06-04,61.0,23.5,16.9,20.3,25.5,17.7,21.7,2016-06-04T05:32,2016-06-04T20:32,1.8,1.8,0.0,3.0,12.6,29.5,278.0,22.83,4.01
2016-06-05,51.0,23.4,17.4,20.5,25.6,18.5,21.5,2016-06-05T05:32,2016-06-05T20:32,0.1,0.1,0.0,1.0,13.4,20.5,25.0,23.73,4.45
2016-06-06,3.0,24.6,16.6,21.1,26.7,17.6,22.2,2016-06-06T05:32,2016-06-06T20:33,0.0,0.0,0.0,0.0,11.2,22.0,29.0,26.82,5.0
2016-06-07,53.0,20.1,17.1,19.1,20.5,13.1,18.2,2016-06-07T05:32,2016-06-07T20:34,2.4,2.4,0.0,8.0,32.2,50.8,33.0,11.03,2.65
2016-06-08,3.0,19.6,16.4,18.0,15.5,12.6,13.9,2016-06-08T05:31,2016-06-08T20:34,0.0,0.0,0.0,0.0,28.7,45.4,45.0,18.36,5.13
2016-06-09,3.0,20.4,16.0,18.1,17.7,13.4,15.2,2016-06-09T05:31,2016-06-09T20:35,0.0,0.0,0.0,0.0,22.0,37.1,49.0,19.93,4.76
2016-06-10,1.0,23.0,16.0,19.2,22.9,14.9,17.8,2016-06-10T05:31,2016-06-10T20:35,0.0,0.0,0.0,0.0,21.1,35.3,52.0,28.56,5.6
2016-06-11,1.0,24.0,14.3,19.8,24.5,14.2,19.7,2016-06-11T05:31,2016-06-11T20:36,0.0,0.0,0.0,0.0,11.8,22.3,208.0,29.38,5.49
2016-06-12,1.0,26.3,17.0,22.3,26.9,16.8,22.3,2016-06-12T05:31,2016-06-12T20:36,0.0,0.0,0.0,0.0,15.6,27.0,199.0,28.8,5.85
2016-06-13,1.0,27.9,19.7,24.0,27.1,20.2,23.5,2016-06-13T05:31,2016-06-13T20:37,0.0,0.0,0.0,0.0,15.9,29.5,210.0,27.29,6.27
2016-06-14,51.0,23.6,20.2,22.3,23.7,20.7,21.8,2016-06-14T05:31,2016-06-14T20:37,0.7,0.7,0.0,4.0,23.9,50.4,207.0,19.23,4.67
2016-06-15,53.0,25.5,18.9,22.4,26.1,18.5,22.7,2016-06-15T05:31,2016-06-15T20:38,2.2,2.2,0.0,5.0,21.0,34.9,219.0,25.28,5.02
2016-06-16,0.0,26.8,20.9,24.0,29.2,21.6,25.2,2016-06-16T05:31,2016-06-16T20:38,0.0,0.0,0.0,0.0,15.7,26.6,229.0,27.57,5.68
2016-06-17,0.0,28.9,20.0,25.0,33.1,22.0,26.9,2016-06-17T05:31,2016-06-17T20:38,0.0,0.0,0.0,0.0,13.2,28.8,95.0,28.97,6.18
2016-06-18,0.0,32.5,21.3,26.3,33.4,22.1,26.4,2016-06-18T05:31,2016-06-18T20:39,0.0,0.0,0.0,0.0,18.6,31.3,67.0,29.21,7.27
2016-06-19,0.0,31.5,21.0,25.4,32.8,22.6,26.5,2016-06-19T05:31,2016-06-19T20:39,0.0,0.0,0.0,0.0,21.7,33.1,47.0,28.87,6.59
2016-06-20,0.0,31.0,21.2,25.7,34.0,22.6,26.8,2016-06-20T05:32,2016-06-20T20:39,0.0,0.0,0.0,0.0,24.5,38.9,43.0,29.11,6.71
2016-06-21,0.0,31.2,22.8,26.3,32.4,23.6,26.7,2016-06-21T05:32,2016-06-21T20:39,0.0,0.0,0.0,0.0,28.5,46.4,47.0,29.04,6.91
2016-06-22,2.0,29.8,23.0,26.0,31.9,24.2,27.1,2016-06-22T05:32,2016-06-22T20:40,0.0,0.0,0.0,0.0,29.3,44.3,38.0,27.84,6.19
2016-06-23,3.0,30.1,22.8,26.0,31.8,25.0,27.5,2016-06-23T05:32,2016-06-23T20:40,0.0,0.0,0.0,0.0,28.6,45.7,39.0,27.78,6.1
2016-06-24,2.0,30.6,23.4,26.5,31.1,24.3,26.9,2016-06-24T05:33,2016-06-24T20:40,0.0,0.0,0.0,0.0,33.6,54.0,51.0,28.11,6.6
2016-06-25,1.0,29.0,22.9,25.7,29.4,23.8,25.7,2016-06-25T05:33,2016-06-25T20:40,0.0,0.0,0.0,0.0,34.0,55.1,54.0,27.39,6.32
2016-06-26,2.0,29.7,22.9,25.8,33.5,24.3,27.6,2016-06-26T05:33,2016-06-26T20:40,0.0,0.0,0.0,0.0,24.1,40.7,35.0,25.67,5.67
2016-06-27,3.0,27.3,23.1,25.1,31.0,25.7,28.2,2016-06-27T05:34,2016-06-27T20:40,0.0,0.0,0.0,0.0,15.5,30.6,345.0,23.22,4.57
2016-06-28,53.0,27.4,22.2,24.9,31.8,25.9,28.0,2016-06-28T05:34,2016-06-28T20:40,0.8,0.8,0.0,1.0,13.3,28.8,309.0,23.95,4.86
2016-06-29,55.0,25.4,21.5,23.4,27.3,23.1,25.4,2016-06-29T05:35,2016-06-29T20:40,3.8,3.8,0.0,10.0,15.5,23.4,9.0,17.86,3.69
2016-06-30,51.0,25.2,21.0,23.2,28.4,22.9,25.9,2016-06-30T05:35,2016-06-30T20:40,2.5,2.5,0.0,16.0,12.3,27.7,329.0,18.61,3.54
2016-07-01,0.0,28.3,22.6,25.5,32.8,26.5,28.9,2016-07-01T05:36,2016-07-01T20:40,0.0,0.0,0.0,0.0,12.6,23.0,342.0,25.86,5.25
2016-07-02,1.0,29.3,22.8,25.8,32.1,25.9,28.3,2016-07-02T05:36,2016-07-02T20:40,0.0,0.0,0.0,0.0,17.6,30.2,38.0,24.43,5.29
2016-07-03,2.0,27.5,22.9,25.1,29.9,25.7,27.2,2016-07-03T05:37,2016-07-03T20:39,0.0,0.0,0.0,0.0,22.1,38.2,33.0,22.68,4.79
2016-07-04,1.0,29.6,23.1,26.0,30.5,25.9,27.4,2016-07-04T05:37,2016-07-04T20:39,0.0,0.0,0.0,0.0,23.9,38.2,37.0,25.72,5.95
2016-07-05,51.0,25.9,22.4,24.0,26.6,22.2,24.6,2016-07-05T05:38,2016-07-05T20:39,1.7,1.7,0.0,9.0,28.1,44.3,31.0,20.16,4.34
2016-07-06,3.0,27.5,21.4,24.3,26.7,21.3,23.7,2016-07-06T05:38,2016-07-06T20:39,0.0,0.0,0.0,0.0,20.9,34.6,33.0,23.41,6.03
2016-07-07,51.0,27.1,21.8,24.2,27.6,23.4,24.9,2016-07-07T05:39,2016-07-07T20:38,0.7,0.7,0.0,4.0,25.0,39.6,28.0,22.7,5.07
2016-07-08,51.0,27.3,22.0,24.3,26.1,20.5,23.2,2016-07-08T05:40,2016-07-08T20:38,0.1,0.1,0.0,1.0,29.3,45.7,52.0,26.63,6.74
2016-07-09,1.0,26.8,20.7,23.5,26.4,20.0,22.4,2016-07-09T05:40,2016-07-09T20:38,0.0,0.0,0.0,0.0,21.2,36.7,53.0,28.26,6.82
2016-07-10,1.0,26.9,19.9,23.6,29.3,20.8,24.1,2016-07-10T05:41,2016-07-10T20:37,0.0,0.0,0.0,0.0,26.0,41.4,20.0,26.18,5.73
2016-07-11,3.0,26.9,21.1,24.0,25.8,21.4,23.1,2016-07-11T05:42,2016-07-11T20:37,0.0,0.0,0.0,0.0,27.3,42.1,49.0,23.3,5.99
2016-07-12,1.0,27.9,21.9,24.6,28.3,21.4,24.0,2016-07-12T05:43,2016-07-12T20:36,0.0,0.0,0.0,0.0,29.3,48.2,52.0,27.59,6.62
2016-07-13,1.0,28.9,22.2,25.1,32.0,23.6,26.9,2016-07-13T05:43,2016-07-13T20:36,0.0,0.0,0.0,0.0,18.3,33.5,28.0,27.24,5.8
2016-07-14,2.0,28.2,21.6,24.9,33.0,24.7,27.8,2016-07-14T05:44,2016-07-14T20:35,0.0,0.0,0.0,0.0,13.9,24.1,24.0,26.44,5.45
2016-07-15,0.0,29.9,21.0,25.2,32.4,23.6,27.2,2016-07-15T05:45,2016-07-15T20:35,0.0,0.0,0.0,0.0,20.0,33.8,45.0,28.65,6.16
2016-07-16,0.0,32.3,22.3,26.8,35.0,24.2,28.8,2016-07-16T05:46,2016-07-16T20:34,0.0,0.0,0.0,0.0,20.0,29.9,50.0,28.16,6.53
2016-07-17,1.0,28.7,23.1,25.9,33.8,27.0,29.8,2016-07-17T05:46,2016-07-17T20:33,0.0,0.0,0.0,0.0,13.8,28.4,341.0,26.62,5.29
2016-07-18,51.0,27.3,23.6,25.3,28.3,22.9,25.6,2016-07-18T05:47,2016-07-18T20:33,0.4,0.4,0.0,2.0,24.5,40.0,8.0,22.59,5.61
2016-07-19,1.0,26.5,21.3,23.8,25.3,21.5,23.1,2016-07-19T05:48,2016-07-19T20:32,0.0,0.0,0.0,0.0,26.4,43.6,31.0,23.99,5.89
2016-07-20,51.0,24.7,21.3,23.0,22.9,21.1,21.8,2016-07-20T05:49,2016-07-20T20:31,0.4,0.4,0.0,3.0,29.2,44.6,38.0,18.82,5.01
2016-07-21,0.0,27.6,20.7,24.0,27.0,20.5,23.0,2016-07-21T05:50,2016-07-21T20:30,0.0,0.0,0.0,0.0,20.4,32.8,50.0,26.97,6.68
2016-07-22,0.0,29.0,20.5,24.7,30.4,21.1,24.8,2016-07-22T05:51,2016-07-22T20:29,0.0,0.0,0.0,0.0,17.1,29.9,63.0,27.91,6.51
2016-07-23,0.0,30.2,21.6,25.8,29.8,21.6,25.2,2016-07-23T05:52,2016-07-23T20:29,0.0,0.0,0.0,0.0,19.2,31.7,58.0,27.77,7.17
2016-07-24,0.0,30.7,21.7,25.9,30.6,22.8,26.2,2016-07-24T05:53,2016-07-24T20:28,0.0,0.0,0.0,0.0,21.7,32.4,55.0,27.57,6.9
2016-07-25,0.0,29.2,22.5,25.5,28.8,23.8,25.9,2016-07-25T05:53,2016-07-25T20:27,0.0,0.0,0.0,0.0,29.4,46.4,48.0,27.06,6.39
2016-07-26,1.0,28.9,22.8,25.5,28.8,23.7,25.5,2016-07-26T05:54,2016-07-26T20:26,0.0,0.0,0.0,0.0,32.3,50.4,48.0,25.19,6.16
2016-07-27,1.0,28.8,23.2,25.6,28.5,24.2,25.8,2016-07-27T05:55,2016-07-27T20:25,0.0,0.0,0.0,0.0,29.9,46.8,45.0,24.45,5.93
2016-07-28,1.0,29.5,23.4,26.0,29.9,24.5,26.6,2016-07-28T05:56,2016-07-28T20:24,0.0,0.0,0.0,0.0,28.8,45.7,45.0,25.1,6.01
2016-07-29,1.0,29.9,23.6,26.3,30.3,25.2,27.2,2016-07-29T05:57,2016-07-29T20:23,0.0,0.0,0.0,0.0,29.0,47.5,42.0,25.8,6.09
2016-07-30,51.0,29.7,23.0,25.9,31.1,26.0,27.8,2016-07-30T05:58,2016-07-30T20:22,0.3,0.3,0.0,2.0,22.7,36.4,30.0,23.31,5.26
2016-07-31,0.0,31.2,23.1,26.7,31.0,25.8,28.2,2016-07-31T05:59,2016-07-31T20:21,0.0,0.0,0.0,0.0,24.5,40.3,37.0,25.66,6.19
2016-08-01,1.0,31.4,23.7,27.1,33.6,26.2,29.2,2016-08-01T06:00,2016-08-01T20:20,0.0,0.0,0.0,0.0,20.0,35.3,37.0,25.99,6.08
2016-08-02,2.0,29.4,23.9,26.5,34.9,28.3,30.6,2016-08-02T06:01,2016-08-02T20:19,0.0,0.0,0.0,0.0,17.5,30.2,2.0,25.07,5.23
2016-08-03,51.0,29.5,24.3,26.4,31.5,27.2,28.7,2016-08-03T06:02,2016-08-03T20:18,0.3,0.3,0.0,3.0,24.2,37.4,13.0,21.96,5.0
2016-08-04,51.0,28.7,23.3,25.8,29.8,25.0,27.1,2016-08-04T06:03,2016-08-04T20:17,0.5,0.5,0.0,3.0,30.3,47.9,31.0,20.32,4.77
2016-08-05,1.0,30.4,24.3,26.8,31.7,26.7,28.2,2016-08-05T06:04,2016-08-05T20:15,0.0,0.0,0.0,0.0,30.9,49.0,45.0,24.09,5.7
2016-08-06,1.0,29.9,24.2,26.7,31.3,26.9,28.4,2016-08-06T06:05,2016-08-06T20:14,0.0,0.0,0.0,0.0,26.2,41.4,42.0,22.77,5.4
2016-08-07,0.0,31.3,24.1,27.1,33.9,27.7,30.1,2016-08-07T06:06,2016-08-07T20:13,0.0,0.0,0.0,0.0,22.3,36.0,23.0,22.67,5.21
2016-08-08,1.0,29.7,24.9,26.9,32.0,26.8,29.1,2016-08-08T06:07,2016-08-08T20:12,0.0,0.0,0.0,0.0,32.6,49.3,36.0,21.94,4.84
2016-08-09,1.0,30.8,25.0,27.2,32.0,26.8,28.5,2016-08-09T06:08,2016-08-09T20:10,0.0,0.0,0.0,0.0,32.1,51.1,46.0,23.84,5.85
2016-08-10,2.0,29.8,25.3,27.2,32.4,27.1,28.9,2016-08-10T06:09,2016-08-10T20:09,0.0,0.0,0.0,0.0,29.0,43.6,41.0,20.35,5.1
2016-08-11,2.0,32.4,24.5,27.7,34.2,27.6,30.0,2016-08-11T06:10,2016-08-11T20:08,0.0,0.0,0.0,0.0,24.5,38.9,47.0,24.17,6.01
2016-08-12,51.0,28.6,22.2,25.5,28.7,21.1,25.9,2016-08-12T06:11,2016-08-12T20:06,0.6,0.6,0.0,3.0,36.0,56.5,24.0,20.43,4.77
2016-08-13,55.0,21.8,20.6,21.1,20.5,18.2,18.9,2016-08-13T06:12,2016-08-13T20:05,10.8,10.8,0.0,22.0,39.9,64.1,19.0,9.37,2.84
2016-08-14,1.0,25.0,21.2,22.8,21.7,18.4,19.7,2016-08-14T06:13,2016-08-14T20:04,0.0,0.0,0.0,0.0,30.3,49.7,42.0,22.31,6.68
2016-08-15,0.0,26.1,20.5,23.1,24.1,18.3,20.8,2016-08-15T06:14,2016-08-15T20:02,0.0,0.0,0.0,0.0,33.9,52.9,53.0,25.23,6.59
2016-08-16,0.0,27.6,22.0,24.4,27.9,21.4,24.0,2016-08-16T06:15,2016-08-16T20:01,0.0,0.0,0.0,0.0,25.2,41.4,47.0,24.67,5.98
2016-08-17,0.0,28.7,21.7,24.8,29.6,23.2,25.5,2016-08-17T06:16,2016-08-17T19:59,0.0,0.0,0.0,0.0,20.9,33.5,55.0,24.62,5.67
2016-08-18,0.0,30.0,21.8,25.3,30.4,23.4,26.0,2016-08-18T06:17,2016-08-18T19:58,0.0,0.0,0.0,0.0,27.0,41.4,59.0,24.61,5.87
2016-08-19,1.0,29.4,23.0,25.6,30.3,24.6,26.6,2016-08-19T06:18,2016-08-19T19:56,0.0,0.0,0.0,0.0,29.0,47.2,49.0,23.19,5.38
2016-08-20,2.0,28.4,23.9,25.7,29.2,25.8,26.8,2016-08-20T06:19,2016-08-20T19:55,0.0,0.0,0.0,0.0,28.4,45.7,43.0,17.55,4.38
2016-08-21,51.0,28.6,24.1,25.9,31.0,26.3,28.5,2016-08-21T06:20,2016-08-21T19:54,0.5,0.5,0.0,4.0,21.9,36.7,25.0,17.31,3.9
2016-08-22,51.0,28.2,22.9,25.5,32.3,26.8,29.4,2016-08-22T06:21,2016-08-22T19:52,0.1,0.1,0.0,1.0,14.9,33.8,295.0,22.13,4.3
2016-08-23,51.0,27.8,24.0,25.5,29.9,27.1,28.2,2016-08-23T06:22,2016-08-23T19:51,0.4,0.4,0.0,4.0,20.6,37.8,11.0,18.84,4.0
2016-08-24,51.0,26.9,23.3,25.0,28.1,25.0,26.6,2016-08-24T06:23,2016-08-24T19:49,0.4,0.4,0.0,3.0,26.6,42.5,14.0,16.19,3.75
2016-08-25,51.0,25.3,22.3,23.9,26.6,22.3,24.2,2016-08-25T06:24,2016-08-25T19:48,2.4,2.4,0.0,12.0,32.6,50.4,32.0,13.74,3.26
2016-08-26,51.0,24.5,21.4,22.7,23.8,20.9,22.5,2016-08-26T06:25,2016-08-26T19:46,1.0,1.0,0.0,6.0,30.5,49.0,31.0,16.82,3.78
2016-08-27,51.0,25.1,20.5,22.7,25.4,21.0,22.6,2016-08-27T06:26,2016-08-27T19:44,0.9,0.9,0.0,7.0,27.6,44.3,38.0,18.04,4.05
2016-08-28,51.0,26.3,21.1,23.5,27.2,22.2,24.3,2016-08-28T06:27,2016-08-28T19:43,0.2,0.2,0.0,2.0,20.6,33.5,35.0,18.99,4.25
2016-08-29,51.0,26.7,21.2,23.7,27.6,23.4,25.3,2016-08-29T06:28,2016-08-29T19:41,0.1,0.1,0.0,1.0,16.1,26.6,28.0,18.91,4.02
2016-08-30,51.0,26.5,21.2,23.7,28.6,23.8,26.0,2016-08-30T06:29,2016-08-30T19:40,0.3,0.3,0.0,2.0,12.8,24.1,0.0,18.95,3.78
2016-08-31,51.0,26.1,22.0,23.7,27.7,22.1,25.1,2016-08-31T06:30,2016-08-31T19:38,1.2,1.2,0.0,5.0,27.8,43.2,28.0,15.3,3.32
2016-09-01,2.0,26.1,21.4,23.3,23.6,20.0,21.5,2016-09-01T06:31,2016-09-01T19:36,0.0,0.0,0.0,0.0,27.7,45.0,43.0,16.92,5.36
2016-09-02,51.0,25.4,20.8,22.8,24.3,19.8,21.2,2016-09-02T06:32,2016-09-02T19:35,0.5,0.5,0.0,3.0,31.8,50.4,47.0,16.92,4.9
2016-09-03,2.0,24.9,21.4,22.9,22.8,19.9,21.0,2016-09-03T06:33,2016-09-03T19:33,0.0,0.0,0.0,0.0,28.6,46.1,39.0,16.48,5.06
2016-09-04,1.0,26.3,21.0,23.3,24.8,20.7,22.3,2016-09-04T06:34,2016-09-04T19:31,0.0,0.0,0.0,0.0,25.3,41.8,47.0,19.57,5.15
2016-09-05,0.0,26.2,20.4,23.2,29.0,21.6,24.8,2016-09-05T06:35,2016-09-05T19:30,0.0,0.0,0.0,0.0,18.9,30.6,37.0,20.41,4.12
2016-09-06,1.0,28.7,18.8,23.8,30.5,21.1,25.5,2016-09-06T06:36,2016-09-06T19:28,0.0,0.0,0.0,0.0,22.7,32.4,52.0,19.06,4.32
2016-09-07,3.0,27.8,22.3,24.4,27.8,23.2,24.8,2016-09-07T06:37,2016-09-07T19:26,0.0,0.0,0.0,0.0,29.1,44.6,47.0,19.37,4.59
2016-09-08,2.0,28.5,22.2,24.6,28.9,23.0,25.0,2016-09-08T06:38,2016-09-08T19:25,0.0,0.0,0.0,0.0,24.0,43.9,50.0,20.02,4.96
2016-09-09,1.0,28.0,21.6,24.1,28.1,22.3,24.5,2016-09-09T06:39,2016-09-09T19:23,0.0,0.0,0.0,0.0,25.0,41.0,54.0,20.07,4.78
2016-09-10,0.0,27.8,21.3,24.0,26.1,20.8,22.8,2016-09-10T06:40,2016-09-10T19:21,0.0,0.0,0.0,0.0,30.9,50.4,56.0,20.72,5.54
2016-09-11,2.0,26.6,21.7,23.5,25.6,21.6,22.8,2016-09-11T06:41,2016-09-11T19:20,0.0,0.0,0.0,0.0,32.6,51.8,50.0,17.85,4.59
2016-09-12,2.0,25.7,21.8,23.3,23.2,20.6,21.7,2016-09-12T06:42,2016-09-12T19:18,0.0,0.0,0.0,0.0,32.4,52.6,44.0,16.55,4.9
2016-09-13,51.0,25.8,21.2,23.1,23.8,20.1,21.7,2016-09-13T06:43,2016-09-13T19:16,0.2,0.2,0.0,1.0,25.6,41.0,42.0,15.43,4.78
2016-09-14,1.0,25.7,18.8,22.3,27.6,20.4,23.4,2016-09-14T06:44,2016-09-14T19:15,0.0,0.0,0.0,0.0,12.8,23.4,33.0,19.35,4.0
2016-09-15,1.0,27.5,20.0,23.1,27.0,21.4,23.5,2016-09-15T06:45,2016-09-15T19:13,0.0,0.0,0.0,0.0,20.1,32.8,48.0,18.74,4.41
2016-09-16,1.0,25.0,20.3,22.3,23.9,20.1,21.6,2016-09-16T06:46,2016-09-16T19:11,0.0,0.0,0.0,0.0,16.8,28.4,35.0,19.68,4.63
2016-09-17,0.0,26.6,18.5,22.6,27.0,19.2,23.3,2016-09-17T06:47,2016-09-17T19:10,0.0,0.0,0.0,0.0,14.5,24.1,205.0,19.66,4.07
2016-09-18,0.0,28.9,20.6,24.9,29.3,22.1,25.8,2016-09-18T06:48,2016-09-18T19:08,0.0,0.0,0.0,0.0,13.0,23.0,198.0,19.09,4.43
2016-09-19,2.0,28.7,20.9,25.2,29.4,22.5,26.1,2016-09-19T06:49,2016-09-19T19:06,0.0,0.0,0.0,0.0,19.1,31.7,218.0,17.79,4.53
2016-09-20,63.0,26.0,17.9,22.9,25.5,17.1,22.6,2016-09-20T06:50,2016-09-20T19:04,14.8,14.8,0.0,10.0,26.7,46.1,235.0,13.47,3.64
2016-09-21,53.0,18.7,17.0,17.6,17.3,14.9,16.0,2016-09-21T06:51,2016-09-21T19:03,5.0,5.0,0.0,14.0,23.4,37.1,32.0,7.06,2.1
2016-09-22,55.0,18.5,14.9,17.1,17.3,14.1,16.1,2016-09-22T06:52,2016-09-22T19:01,5.0,5.0,0.0,12.0,16.3,33.5,47.0,8.19,1.88
